date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2026-04-17,3706,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-20,3707,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-21,3708,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-22,3709,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-23,3710,78427.37871197966,1,0.0,104569.83828263954,0.0
2026-04-24,3711,78427.37871197966,1,0.0,104671.86184276686,0.0009751743381098467
2026-04-27,3712,78427.37871197966,1,0.0,104117.19854400803,-0.005313157715827724
2026-04-28,3713,52189.002625277804,2,0.0,104953.50434680744,0.008000262608021691
2026-04-29,3714,52189.002625277804,2,0.0,103443.17455308491,-0.014495012546636245
2026-04-30,3715,52189.002625277804,2,0.0,102497.17553294412,-0.009187181371710719
2026-05-01,3716,26276.89988515652,3,0.0,103648.41096048514,0.011169265521418864
2026-05-04,3717,26276.89988515652,3,0.0,103091.45213620632,-0.005388028833448178
2026-05-05,3718,523.2546506521066,4,0.0,103014.58093801764,-0.000745938394975759
2026-05-06,3719,523.2546506521066,4,0.0,104306.16951009035,0.012459971124546596
2026-05-07,3720,28101.25258791673,3,0.0,105159.09550082753,0.0081438868132217
2026-05-08,3721,2066.517306025973,4,0.0,104138.94112756301,-0.009748418748689406
2026-05-11,3722,2066.517306025973,4,0.0,105617.49279813233,0.014098029146217574
2026-05-12,3723,26941.181069859747,3,0.0,103798.94192474587,-0.017368231774315828
2026-05-13,3724,26941.181069859747,3,0.0,103593.3023370463,-0.0019830987973965607
2026-05-14,3725,26941.181069859747,3,0.0,104288.28979325738,0.006686402950620288
2026-05-15,3726,53364.0365232522,2,0.0,103993.97279425913,-0.002826137869214
2026-05-18,3727,53364.0365232522,2,0.0,104373.09123478965,0.003638951872296511
2026-05-19,3728,79295.93851662199,1,0.0,105857.5389974717,0.01412232301718093
2026-05-20,3729,79295.93851662199,1,0.0,105430.35099831579,-0.004043663659580311
2026-05-21,3730,79295.93851662199,1,0.0,105458.83019825951,0.0002700868764841991
2026-05-22,3731,105335.42033183669,0,0.0,105335.42033183669,-0.0011709036675546037
2026-05-26,3732,105335.42033183669,0,0.0,105335.42033183669,0.0
2026-05-27,3733,105335.42033183669,0,0.0,105335.42033183669,0.0
2026-05-28,3734,105335.42033183669,0,0.0,105335.42033183669,0.0
2026-05-29,3735,79001.56524887752,1,0.0,105335.42033183669,0.0
2026-06-01,3736,79001.56524887752,1,0.0,109188.70725916605,0.035927906586219756
2026-06-02,3737,79001.56524887752,1,0.0,113234.229981726,0.036380860471860496
2026-06-03,3738,79001.56524887752,1,0.0,112139.58793754666,-0.009714088904635543
2026-06-04,3739,79001.56524887752,1,0.0,109526.65044059056,-0.02357651349009244
2026-06-05,3740,79001.56524887752,1,0.0,109240.13339546979,-0.002619384935108063
2026-06-08,3741,79001.56524887752,1,0.0,108074.47430591861,-0.010727951345733447
2026-06-09,3742,79001.56524887752,1,0.0,107616.53680645207,-0.0042462426707329465
2026-06-10,3743,79001.56524887752,1,0.0,108378.13339647395,0.00705202351106787
2026-06-11,3744,79001.56524887752,1,0.0,107143.90612518447,-0.011453499293460588
2026-06-12,3745,107479.40044297547,0,0.0,107479.40044297547,0.003126357490421427
